id	name	neighborhood	cuisine_type	pricing_tier	menu_tier	menu_price_range	menu_del_dia_confirmed	website	phone	address_full	postal_code	google_maps_rating	google_maps_review_count	notes	status	last_verified
490	La Vinateria del Call	Barri Gòtic	Mediterranean	mid-range	likely		FALSE	https://lavinateriadelcall.com/	+34 933026092	C/ de Sant Domènec del Call, 9	08002	4.4	3000	Wine bar with excellent small plates in Jewish Quarter	active	2026-03-23
491	Sensi Tapas	Barri Gòtic	Spanish	mid-range	likely		FALSE	https://sensibistro.com/	+34 932952568	C/ Ample, 26	08002	4.3	1500		active	2026-03-23
492	Ocaña	Barri Gòtic	Mediterranean	mid-range	likely		FALSE	https://ocana.cat/	+34 936764814	Pl. Reial, 13-15	08002	4.0	3000	On Plaça Reial. Cocktails and Mediterranean food.	active	2026-03-23
493	Euskal Etxea	El Born	Basque	mid-range	likely		FALSE	https://euskaletxeabarcelona.com/	+34 933102185	Pl. de Montcada, 1-3	08003	4.2	2500	Basque pintxos bar	active	2026-03-23
494	La Bàscula	El Born	Vegetarian/Vegan	budget	confirmed	10-12€	TRUE			C/ dels Flassaders, 30	08003	4.3	600	Vegetarian in old chocolate factory	active	2026-03-23
495	Bornet Bar	El Born	Mediterranean	mid-range	likely		FALSE			Pl. Comercial, 10	08003	4.2	500		active	2026-03-23
496	Senyor Parellada	El Born	Catalan	mid-range	confirmed	14-17€	TRUE	https://senyorparellada.com/	+34 933105094	C/ de l'Argenteria, 37	08003	4.3	3000	Traditional Catalan in beautiful setting	active	2026-03-23
497	El Petit Bangkok	El Born	Asian	budget	confirmed	9-11€	TRUE			C/ de l'Argenteria, 58	08003	4.2	500	Authentic Thai street food	active	2026-03-23
498	El Cangrejo Loco Raval	El Raval	Seafood	mid-range	likely		FALSE			C/ de la Cera, 25	08001	4.1	400		active	2026-03-23
499	Mam i Teca	El Raval	Catalan	mid-range	likely		FALSE			C/ de la Lluna, 4	08001	4.5	600	Tiny neighborhood gem. Traditional Catalan.	active	2026-03-23
500	La Tertulia del Chef	El Raval	Mediterranean	mid-range	confirmed	13-15€	TRUE			C/ de Ferlandina, 18	08001	4.3	400		active	2026-03-23
501	Bacoa Raval	El Raval	Gastropub	budget	none		FALSE	https://bacoa.es/	+34 932689548	C/ dels Tallers, 83	08001	4.3	1500	Gourmet burgers	active	2026-03-23
502	Flax & Kale Raval	El Raval	Vegetarian/Vegan	mid-range	likely		FALSE	https://flaxandkale.com/	+34 933175664	C/ dels Tallers, 74b	08001	4.3	2000		active	2026-03-23
503	Las Fernandez	El Raval	Spanish	mid-range	confirmed	13-16€	TRUE			C/ del Carme, 17	08001	4.4	600		active	2026-03-23
504	En Ville	El Raval	Mediterranean	mid-range	likely		FALSE			C/ del Doctor Dou, 14	08001	4.3	600		active	2026-03-23
505	Celler Cal Marino	Poble Sec	Catalan	budget	confirmed	10-12€	TRUE			C/ de Margarit, 54	08004	4.3	700	Traditional bodega. Very local.	active	2026-03-23
506	Bar Restaurant Martínez	Poble Sec	Mediterranean	mid-range	likely		FALSE	https://martinezbarcelona.com/	+34 933106462	Av. de Miramar, s/n	08038	4.2	2000	On Montjuïc. Sea views.	active	2026-03-23
507	La Malandrina	Poble Sec	Italian	mid-range	likely		FALSE			C/ de Blai, 72	08004	4.4	800		active	2026-03-23
508	El Sortidor	Poble Sec	Spanish	budget	confirmed	11-13€	TRUE			Pl. del Sortidor, 5	08004	4.2	400		active	2026-03-23
509	Tickets Bar	Poble Sec	Spanish	premium	none		FALSE	https://ticketsbar.es/	+34 932924254	Av. del Paral·lel, 164	08015	4.5	4000	CLOSED (2020). Albert Adrià. Was creative tapas circus.	permanently_closed	2026-03-23
510	Cervecería City Hall	Sant Antoni	Spanish	mid-range	likely		FALSE			C/ del Comte Borrell, 80	08015	4.2	600		active	2026-03-23
511	Flax & Kale Sant Antoni	Sant Antoni	Vegetarian/Vegan	mid-range	likely		FALSE			C/ de Manso, 42	08015	4.3	800		active	2026-03-23
512	Entrepanes y Postres	Sant Antoni	Spanish	budget	likely		FALSE			C/ del Parlament, 57	08015	4.4	500		active	2026-03-23
513	Café Camelia	Gràcia	Café	mid-range	none		FALSE			C/ de Verdi, 79	08012	4.4	600		active	2026-03-23
514	La Monroe	Gràcia	Mediterranean	mid-range	likely		FALSE			Pl. del Sol, 12	08012	4.2	500		active	2026-03-23
515	Cervecería En Aparte	Gràcia	Mediterranean	mid-range	likely		FALSE			C/ de la Llibertat, 28	08012	4.3	400		active	2026-03-23
516	Fragments Café	Gràcia	Mediterranean	mid-range	likely		FALSE			Pl. de la Concòrdia, 12	08012	4.4	500	Charming square setting	active	2026-03-23
517	El Racó de la Vila	Gràcia	Catalan	mid-range	confirmed	12-14€	TRUE			C/ de la Llibertat, 18	08012	4.3	400		active	2026-03-23
518	Thai Gardens	Gràcia	Asian	mid-range	likely		FALSE			C/ de la Diputació, 273	08007	4.2	600		active	2026-03-23
519	Vietnamita Gràcia	Gràcia	Asian	budget	confirmed	10-12€	TRUE			C/ de Torrijos, 40	08012	4.3	500		active	2026-03-23
520	Il Giardinetto	Gràcia	Italian	mid-range	likely		FALSE	https://ilgiardinetto.es/	+34 932 187 536	C/ de la Granada del Penedès, 22	08006	4.4	1200	Classic Italian. Beautiful garden terrace.	active	2026-03-23
521	Can Vidalet	Gràcia	Catalan	budget	confirmed	10-12€	TRUE			C/ de Ros de Olano, 1	08012	4.2	300		active	2026-03-23
522	Mama Manouche	Gràcia	Middle Eastern	budget	none		FALSE			C/ de Torrijos, 48	08012	4.5	600	Falafel and Middle Eastern	active	2026-03-23
523	Koku Kitchen Ramen	Gràcia	Japanese	mid-range	confirmed	11-14€	TRUE			C/ del Cós, 11	08012	4.3	800		active	2026-03-23
524	Somorrostro	Barceloneta	Seafood	mid-range	likely		FALSE	https://somorrostro.com/	+34 932250010	C/ de Sant Carles, 11	08003	4.3	1500		active	2026-03-23
525	Barceloneta	Barceloneta	Seafood	mid-range	likely		FALSE	https://restaurantbarceloneta.com/	+34 932212111	C/ de l'Escar, 22	08039	4.1	4000		active	2026-03-23
526	Zumzeig Cinecafé	Poblenou	Café	mid-range	none		FALSE			C/ de Béjar, 53	08014	4.4	400	Cinema + café + restaurant	active	2026-03-23
527	La Pizzería del Born Poblenou	Poblenou	Italian	budget	likely		FALSE			Rambla del Poblenou, 70	08005	4.2	600		active	2026-03-23
528	Green Spot	Poblenou	Vegetarian/Vegan	mid-range	likely		FALSE	https://grupotragaluz.com/restaurante/the-green-spot/	+34 938025565	C/ de la Reina Cristina, 12	08003	4.3	1200	Grupo Tragaluz. Vegetarian/Vegan.	active	2026-03-23
529	Casa de Tapas Cañota	Poblenou	Spanish	mid-range	likely		FALSE			C/ de Llull, 285	08019	4.4	500	Carlos Abellan's Poblenou spot	active	2026-03-23
530	Rooftop Smoking Room Poblenou	Poblenou	Mediterranean	mid-range	likely		FALSE			C/ de Pere IV, 272	08005	4.2	300		active	2026-03-23
531	L'Artesana	Eixample	Catalan	mid-range	confirmed	13.90€	TRUE			C/ de Provença, 120	08029	4.4	800	One of the best neo-traditional restaurants in Barcelona.	active	2026-03-23
532	Bullanga	Eixample	Mediterranean	mid-range	confirmed	16€	TRUE			C/ de Mallorca, 275	08008	4.3	700		active	2026-03-23
533	Lanto	Clot	Mediterranean	mid-range	confirmed	19.50€	TRUE			C/ del Clot, 118	08018	4.5	600	Gourmet daily menu. 5 courses incl 2 appetizers, starter, main, dessert + drink.	active	2026-03-23
534	Per Feina	Poblenou	Spanish	mid-range	confirmed	21.50€	TRUE			C/ de Pallars, 85	08018	4.4	400	Opened 2022. Traditional dishes. 22@ district.	active	2026-03-23
535	Gornishki	Sarrià-Sant Gervasi	Mediterranean	mid-range	confirmed	16€	TRUE			Pl. de Francesc Macià, 5	08021	4.3	400	5 second course options. Near Francesc Macià.	active	2026-03-23
536	Bar Casi	Gràcia	Spanish	budget	confirmed	13.50€	TRUE			C/ de Puigmartí, 10	08012	4.3	400		active	2026-03-23
537	Can Vilaró	Sant Antoni	Catalan	mid-range	confirmed	14.50€	TRUE			C/ del Comte Borrell, 37	08015	4.3	500	Facing Mercat de Sant Antoni. Market cuisine.	active	2026-03-23
538	La Balmesina	Sarrià-Sant Gervasi	Mediterranean	mid-range	confirmed	13.90€	TRUE			C/ de Balmes, 350	08006	4.2	400	Two menus: pizza (13.90€) and traditional (13.90€)	active	2026-03-23
539	El Rincón Sevillano	Horta-Guinardó	Spanish	budget	confirmed	11-13€	TRUE			C/ del Carmel, 55	08024	4.2	500	Abundant, homemade. Very affordable.	active	2026-03-23
540	Mi Tierra	Eixample	Colombian	budget	confirmed	9€	TRUE			C/ del Comte d'Urgell, 70	08011	4.1	300	Colombian food. €9 menú.	active	2026-03-23
541	Quimet d'Horta	Horta-Guinardó	Spanish	budget	likely		FALSE			C/ d'Horta, 35	08032	4.3	600	Legendary sandwiches	active	2026-03-23
542	Vinomio	Horta-Guinardó	Mediterranean	mid-range	confirmed	14-16€	TRUE			C/ del Tajo, 20	08032	4.4	400	Traditional gourmet. Best menú in the area.	active	2026-03-23
543	Destapa't	Horta-Guinardó	Spanish	budget	likely		FALSE			C/ del Dante, 15	08032	4.2	350	Homemade burgers and tapas	active	2026-03-23
544	Maragall Tapas	Horta-Guinardó	Spanish	budget	likely		FALSE			Pg. de Maragall, 160	08041	4.1	250		active	2026-03-23
545	La Bodegueta d'Horta	Horta-Guinardó	Catalan	budget	likely		FALSE			C/ d'Horta, 50	08032	4.2	400		active	2026-03-23
546	Escaleta del Guinardó	Horta-Guinardó	Catalan	mid-range	confirmed	14-16€	TRUE			C/ de Mühlberg, 20	08024	4.3	350	Cuina de Mercat	active	2026-03-23
547	La Cuineta d'Horta	Horta-Guinardó	Catalan	budget	likely		FALSE			C/ d'Horta, 80	08032	4.2	250		active	2026-03-23
548	Thai & Green	Horta-Guinardó	Asian	mid-range	likely		FALSE			C/ de Campoamor, 20	08024	4.3	300		active	2026-03-23
549	La Cholita	Nou Barris	Fusion	mid-range	none		FALSE			Pg. de Fabra i Puig, 220	08042	4.3	400	Spanish fusion. Thai mussels, smoked aioli bravas.	active	2026-03-23
550	Ovante	Nou Barris	Gastropub	mid-range	none		FALSE			C/ de Viladrosa, 50	08042	4.2	300	Creative burgers and tapas	active	2026-03-23
551	El Mirador del Carmelo	Horta-Guinardó	Spanish	budget	likely		FALSE			C/ del Carmel, 100	08024	4.3	1000	Panoramic city views. Traditional tapas. Great terrace.	active	2026-03-23
552	Cervecería Conde Drácula	Nou Barris	Spanish	budget	likely		FALSE			C/ de Viladrosa, 60	08042	4.1	300	Eclectic decor. Bombas, pizzas.	active	2026-03-23
553	Los Tres Pinos	Nou Barris	Spanish	budget	likely		FALSE			C/ de la Mare de Déu de Montserrat, 20	08042	4.1	200		active	2026-03-23
554	Bar Centro Nou Barris	Nou Barris	Spanish	budget	confirmed	9-11€	TRUE			C/ de Canyelles, 30	08042	4.0	200	Homemade callos, meatballs, rabo de toro.	active	2026-03-23
555	El Barrilet	Nou Barris	Spanish	mid-range	likely		FALSE			C/ de Vallcivera, 15	08042	4.2	300	Vermutería & Taberna	active	2026-03-23
556	Restaurante Casa Angelita	Nou Barris	Seafood	mid-range	likely		FALSE			C/ de Teide, 20	08042	4.3	500	Seafood and fish. 1kg turbot for sharing.	active	2026-03-23
557	Trattoria Italiana Nou Barris	Nou Barris	Italian	mid-range	likely		FALSE			Pg. de Fabra i Puig, 200	08042	4.3	400	Truffle pizza and tiramisu	active	2026-03-23
558	Collonut Sant Andreu	Sant Andreu	Catalan	mid-range	likely		FALSE			C/ Gran de Sant Andreu, 130	08030	4.4	500	Traditional Catalan tapas & platillos	active	2026-03-23
559	La Bodegueta de Sant Andreu	Sant Andreu	Spanish	budget	likely		FALSE			C/ Gran de Sant Andreu, 150	08030	4.3	600	100% homemade tapas. 15+ croquette varieties. Famous bomba.	active	2026-03-23
560	Fogón del Castellano y Leonés	Sant Andreu	Spanish	mid-range	confirmed	13-15€	TRUE			C/ de Joan Torras, 80	08030	4.2	400	Castilian-Leonese tradition with modern touches	active	2026-03-23
561	Restaurant l'Andreuenc	Sant Andreu	Catalan	mid-range	confirmed	15-18€	TRUE			C/ de Neopàtria, 22	08030	4.5	500	High Catalan cuisine. Fantastic rice.	active	2026-03-23
562	Restaurant La Marcelina	Sant Andreu	Mediterranean	mid-range	confirmed	13-16€	TRUE			C/ de les Monges, 10	08030	4.3	400	Homemade Mediterranean. Premium rice dishes.	active	2026-03-23
563	TocaTeca	Sant Andreu	Spanish	mid-range	likely		FALSE			C/ Gran de Sant Andreu, 100	08030	4.4	400	Mini oxtail burgers. Huevos estrellados con foie.	active	2026-03-23
564	La Panxa del Bou	Sant Andreu	Catalan	mid-range	likely		FALSE			C/ de Neopàtria, 40	08030	4.4	300	Exceptional Catalan food	active	2026-03-23
565	El Tall Ibèric	Clot	Spanish	mid-range	confirmed	13-15€	TRUE			C/ del Clot, 150	08018	4.3	400	100% homemade. Traditional with author's touch.	active	2026-03-23
566	Nana Restaurant Brasa	Clot	Mediterranean	mid-range	confirmed	14-17€	TRUE			C/ de Mallorca, 580	08026	4.4	300	Fresh fish, seafood, meats, salads	active	2026-03-23
567	Can Pineda	Clot	Catalan	mid-range	likely		FALSE			C/ del Clot, 180	08018	4.3	400	Traditional Catalan with meats	active	2026-03-23
568	Bardeni el Meatbar	Clot	Spanish	premium	none		FALSE	https://bardeni.com/	+34 932084023	C/ de València, 454	08013	4.6	1500	Michelin recognized. Premium meat.	active	2026-03-23
569	Oníric Restaurant	Clot	Mediterranean	premium	none		FALSE			C/ de Castillejos, 300	08025	4.5	800	Michelin recognized. Creative Mediterranean.	active	2026-03-23
570	Dagma	Poblenou	Spanish	mid-range	likely		FALSE			C/ de Tànger, 80	08018	4.4	300	Reinvents classic Catalan/Spanish. Modern setting.	active	2026-03-23
571	Atipical Casa de Menjars	Poblenou	Italian	mid-range	confirmed	14-17€	TRUE			C/ de Marià Aguiló, 60	08005	4.5	400	Small Italian bistro. 100% seasonal. Modest prices.	active	2026-03-23
572	Maraña	Eixample	Spanish	mid-range	confirmed	13-16€	TRUE			C/ del Consell de Cent, 400	08009	4.3	500	Authentic Spanish/Catalan. Central. Affordable.	active	2026-03-23
573	L'Amoroso	Eixample	Italian	mid-range	likely		FALSE			C/ de Casanova, 125	08036	4.4	800	Fashionable Italian-Med. Fresh handmade pasta.	active	2026-03-23
574	Jacqueline Barcelona	Eixample	Mediterranean	premium	none		FALSE			C/ de Roger de Llúria, 78	08009	4.5	600	Multi-faceted: restaurant + jazz club + Japanese bar + cocktails	active	2026-03-23
575	Bo de Bernat	Gràcia	Catalan	budget	confirmed	11-13€	TRUE			C/ de Bonavista, 7	08012	4.3	400	Budget comfort food. Stews and pork cheeks. Very local.	active	2026-03-23
576	Bar Puntal	El Born	Mediterranean	mid-range	likely		FALSE			C/ de Sant Pere Més Baix, 45	08003	4.4	300	Seasonal produce from small producers	active	2026-03-23
577	Mantequerias Pirenaicas	El Born	Spanish	mid-range	likely		FALSE			C/ de l'Argenteria, 65	08003	4.3	1000	Popular tapas bar among locals	active	2026-03-23
578	Jiribilla	Sant Antoni	Mexican	mid-range	likely		FALSE			C/ del Parlament, 35	08015	4.4	400	Mexican-inspired + elevated Catalan comfort food	active	2026-03-23
579	Uchu	Eixample	Japanese	premium	none		FALSE			C/ d'Aribau, 120	08036	4.5	300	Nikkei cuisine. Japanese techniques + Peruvian ingredients.	active	2026-03-23
580	Barra /M	Eixample	Japanese	premium	none		FALSE			C/ de Villadomat, 150	08015	4.6	200	Omakase. Peruvian-Japanese twist. Chef Omar Malpartida.	active	2026-03-23
581	Contracorrent	Sant Antoni	Mediterranean	mid-range	likely		FALSE			C/ de Manso, 30	08015	4.4	400		active	2026-03-23
582	Eldelmar Barcelona	Barceloneta	Seafood	premium	none		FALSE			Pg. Marítim de la Barceloneta, s/n	08003	4.3	500	New 2025. Olympic Port. Sea views.	active	2026-03-23
583	La Nueva Marquesa	Les Corts	Catalan	mid-range	confirmed	13-16€	TRUE			Travessera de les Corts, 100	08028	4.3	700	Catalan + Mediterranean. Near Camp Nou.	active	2026-03-23
584	La Riera	Les Corts	Vegetarian/Vegan	budget	confirmed	11-13€	TRUE			C/ de Numància, 75	08029	4.3	400	One of the best vegetarian restaurants. Affordable menú.	active	2026-03-23
585	El Racó de les Corts	Les Corts	Catalan	mid-range	confirmed	14-16€	TRUE			Travessera de les Corts, 85	08028	4.3	500	Family-run. Seafood rice and slow-cooked stews.	active	2026-03-23
586	Casa Varela	Les Corts	Catalan	mid-range	likely		FALSE			C/ de Galileu, 55	08028	4.3	400	Creative tapas with Catalan classics. Grilled octopus.	active	2026-03-23
587	Mà de Morter	Les Corts	Mediterranean	mid-range	confirmed	14-17€	TRUE			Travessera de les Corts, 120	08028	4.4	500	Soulful Mediterranean. Slow cooking. Fresh ingredients.	active	2026-03-23
588	Tapas 24 Camp Nou	Les Corts	Spanish	mid-range	likely		FALSE			C/ de les Corts, 20	08028	4.4	1000	Michelin-level tapas in casual setting	active	2026-03-23
589	Terrassa Martínez	Poble Sec	Seafood	mid-range	likely		FALSE	https://martinezbarcelona.com/	+34 933106462	Ctra. de Miramar, 38	08038	4.2	2000	Sea views from Montjuïc. Paella and grilled seafood.	active	2026-03-23
590	CASA XICA	Poble Sec	Mediterranean	mid-range	confirmed	15-18€	TRUE			C/ de Blai, 45	08004	4.3	500	Short tasting menu 3 courses + dessert for 32€ dinner	active	2026-03-23
591	Bar Cañete	El Raval	Spanish	mid-range	likely		FALSE	https://barcanete.com/	+34 932703458	C/ de la Unió, 17	08001	4.5	4000	Iconic. Lively atmosphere. Upscale tapas twist.	active	2026-03-23
592	Enigma	Eixample	Mediterranean	premium	none		FALSE			C/ de Sicília, 138	08013	4.7	800	Albert Adrià. 2 Michelin stars. Multisensory experience.	active	2026-03-23
593	Cinc Sentits	Eixample	Catalan	premium	none		FALSE	https://cincsentits.com/	+34 933239490	C/ d'Aribau, 58	08011	4.6	1200	Family-run. Multi-sensory Catalan journey. Michelin star.	active	2026-03-23
594	Xerta	Eixample	Mediterranean	premium	none		FALSE			C/ del Rosselló, 265	08008	4.5	500	Seasonal tasting (55€). 4 dishes + 2 drinks.	active	2026-03-23
595	Sintonia	Eixample	Mediterranean	premium	none		FALSE			C/ de Provença, 200	08036	4.5	350	8-dish tasting (55€). Wine pairing +20€.	active	2026-03-23
596	Restaurant Can Fisher	Sant Martí	Seafood	mid-range	likely		FALSE	https://canfisher.com/	+34 932252802	Av. Litoral Mar, 42	08005	4.2	3000	Seafood + sea views. Rice dishes, paellas.	active	2026-03-23
597	L'Adresse	Sant Martí	Fusion	mid-range	none		FALSE			Av. Diagonal, 3	08019	4.2	400	Continental fusion. Terrace.	active	2026-03-23
598	Café de París	Sarrià-Sant Gervasi	Mediterranean	mid-range	likely		FALSE			C/ de la Travessera de Gràcia, 250	08021	4.2	500		active	2026-03-23
599	La Modesta	Les Corts	Catalan	mid-range	likely		FALSE			C/ de Numància, 85	08029	4.3	400	Catalan classics with unique twist. Intimate setting.	active	2026-03-23
600	El Bisturí del Doctor Llaç	Eixample	Catalan	mid-range	confirmed	14.50€	TRUE			C/ del Consell de Cent, 255	08011	4.3	400		active	2026-03-23
601	La Taqueria Eixample	Eixample	Mexican	budget	likely		FALSE			C/ de Muntaner, 80	08011	4.3	800		active	2026-03-23
602	Restaurante Galicia	Eixample	Seafood	mid-range	confirmed	14-17€	TRUE			C/ de Casanova, 97	08011	4.2	400		active	2026-03-23
603	La Mangala	Eixample	Mediterranean	mid-range	confirmed	13.50€	TRUE			C/ de Provença, 350	08025	4.3	350		active	2026-03-23
604	El Jardín de Carmina	Eixample	Spanish	mid-range	confirmed	13.90€	TRUE			C/ d'Aragó, 400	08013	4.2	300		active	2026-03-23
605	Lolita Eixample	Eixample	Spanish	mid-range	likely		FALSE			C/ de Roger de Llúria, 15	08010	4.2	600		active	2026-03-23
606	City Bar	Eixample	Spanish	budget	confirmed	11-13€	TRUE			C/ del Consell de Cent, 280	08011	4.0	200		active	2026-03-23
607	Cornelia and Co	Eixample	Mediterranean	mid-range	likely		FALSE			C/ de València, 225	08007	4.3	900		active	2026-03-23
608	Monvínic	Eixample	Mediterranean	premium	none		FALSE			C/ de Diputació, 249	08007	4.4	800	Wine gastro bar. 3500+ wine references.	active	2026-03-23
609	Fàbrica Moritz	Eixample	Mediterranean	mid-range	likely		FALSE	https://fabricamoritzbarcelona.com/	+34 934260050	Ronda de Sant Antoni, 39	08011	4.1	5000	Iconic Moritz brewery restaurant.	active	2026-03-23
610	De Tapa Madre	Eixample	Spanish	mid-range	likely		FALSE	https://detapamadre.com/	+34 934594174	C/ de Mallorca, 301	08037	4.4	2500	Creative tapas. Tourist-friendly but quality.	active	2026-03-23
611	Flash Flash Tortillería	Sarrià-Sant Gervasi	Spanish	mid-range	likely		FALSE	https://flashflashtortilleria.com/	+34 932373104	C/ de la Granada del Penedès, 25	08006	4.2	3000	Legendary 200+ omelette varieties since 1970.	active	2026-03-23
612	Irati	Barri Gòtic	Basque	mid-range	likely		FALSE	https://iratitaverna.com/	+34 933022084	C/ del Cardenal Casañas, 17	08002	4.3	2000	Basque pintxos bar. Steps from La Rambla.	active	2026-03-23
613	Taller de Tapas Argenteria	El Born	Spanish	mid-range	likely		FALSE	https://tallerdetapas.com/	+34 932688559	C/ de l'Argenteria, 51	08003	4.2	1500		active	2026-03-23
614	Restaurante Agut	Barri Gòtic	Catalan	mid-range	confirmed	15-18€	TRUE			C/ d'en Gignàs, 16	08002	4.3	700	Since 1924. Traditional Catalan.	active	2026-03-23
